id,latitude,longitude,location,state,district,pincode,hospital_name,hospital_category,hospital_care_type,specialties,facilities,emergency_services,website,phone,source_name,source_facility_id,source_record_id,data_quality_status,coordinate_quality_status,validation_errors
20051,12.8462,79.7186,"POINT(79.7186 12.8462)","Tamil Nadu","Kanchipuram","631502","Meenakshi Medical College Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-KAN-0051",20051,CLEANED,VALID_COORDINATE,
20052,12.8162,79.6916,"POINT(79.6916 12.8162)","Tamil Nadu","Kanchipuram","631502","Government Taluk Hospital, Kanchipuram","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KAN-0052",20052,CLEANED,VALID_COORDINATE,
20053,11.341,77.7172,"POINT(77.7172 11.341)","Tamil Nadu","Erode","638009","Government Medical College Hospital Erode (Perundurai)","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-ERO-0053",20053,CLEANED,VALID_COORDINATE,
20054,11.353,77.7322,"POINT(77.7322 11.353)","Tamil Nadu","Erode","638009","Lotus Hospital Erode","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-ERO-0054",20054,CLEANED,VALID_COORDINATE,
20055,11.323,77.7052,"POINT(77.7052 11.323)","Tamil Nadu","Erode","638009","Government Taluk Hospital, Erode","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-ERO-0055",20055,CLEANED,VALID_COORDINATE,
20056,11.1085,77.3411,"POINT(77.3411 11.1085)","Tamil Nadu","Tiruppur","641604","Government Medical College Hospital Tiruppur","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TIR-0056",20056,CLEANED,VALID_COORDINATE,
20057,11.1205,77.3561,"POINT(77.3561 11.1205)","Tamil Nadu","Tiruppur","641604","Revathi Medical Centre","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-TIR-0057",20057,CLEANED,VALID_COORDINATE,
20058,11.0905,77.3291,"POINT(77.3291 11.0905)","Tamil Nadu","Tiruppur","641604","Government Taluk Hospital, Tiruppur","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TIR-0058",20058,CLEANED,VALID_COORDINATE,
20059,10.3673,77.9803,"POINT(77.9803 10.3673)","Tamil Nadu","Dindigul","624001","Government Medical College Hospital Dindigul","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-DIN-0059",20059,CLEANED,VALID_COORDINATE,
20060,10.3793,77.9953,"POINT(77.9953 10.3793)","Tamil Nadu","Dindigul","624001","St. Joseph Hospital Dindigul","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-DIN-0060",20060,CLEANED,VALID_COORDINATE,
20061,10.3493,77.9683,"POINT(77.9683 10.3493)","Tamil Nadu","Dindigul","624001","Government Taluk Hospital, Dindigul","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-DIN-0061",20061,CLEANED,VALID_COORDINATE,
20062,11.748,79.7714,"POINT(79.7714 11.748)","Tamil Nadu","Cuddalore","607001","Government Medical College Hospital Cuddalore (Chidambaram)","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-CUD-0062",20062,CLEANED,VALID_COORDINATE,
20063,11.76,79.7864,"POINT(79.7864 11.76)","Tamil Nadu","Cuddalore","607001","Krishna Hospital Cuddalore","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-CUD-0063",20063,CLEANED,VALID_COORDINATE,
20064,11.73,79.7594,"POINT(79.7594 11.73)","Tamil Nadu","Cuddalore","607001","Government Taluk Hospital, Cuddalore","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-CUD-0064",20064,CLEANED,VALID_COORDINATE,
20065,11.9401,79.4861,"POINT(79.4861 11.9401)","Tamil Nadu","Viluppuram","605602","Government Villupuram Medical College Hospital (Mundiyampakkam)","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-VIL-0065",20065,CLEANED,VALID_COORDINATE,
20066,11.9521,79.5011,"POINT(79.5011 11.9521)","Tamil Nadu","Viluppuram","605602","ES Hospital Villupuram","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-VIL-0066",20066,CLEANED,VALID_COORDINATE,
20067,11.9221,79.4741,"POINT(79.4741 11.9221)","Tamil Nadu","Viluppuram","605602","Government Taluk Hospital, Viluppuram","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-VIL-0067",20067,CLEANED,VALID_COORDINATE,
20068,8.0883,77.5385,"POINT(77.5385 8.0883)","Tamil Nadu","Kanyakumari","629201","Kanyakumari Government Medical College Hospital (Asaripallam)","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KAN-0068",20068,CLEANED,VALID_COORDINATE,
20069,8.1003,77.5535,"POINT(77.5535 8.1003)","Tamil Nadu","Kanyakumari","629201","Sree Mookambika Institute","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-KAN-0069",20069,CLEANED,VALID_COORDINATE,
20070,8.0703,77.5265,"POINT(77.5265 8.0703)","Tamil Nadu","Kanyakumari","629201","Government Taluk Hospital, Kanyakumari","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KAN-0070",20070,CLEANED,VALID_COORDINATE,
20071,10.7672,79.8449,"POINT(79.8449 10.7672)","Tamil Nadu","Nagapattinam","611001","Government Medical College Hospital Nagapattinam","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-NAG-0071",20071,CLEANED,VALID_COORDINATE,
20072,10.7792,79.8599,"POINT(79.8599 10.7792)","Tamil Nadu","Nagapattinam","611001","Padmini Nursing Home","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-NAG-0072",20072,CLEANED,VALID_COORDINATE,
20073,10.7492,79.8329,"POINT(79.8329 10.7492)","Tamil Nadu","Nagapattinam","611001","Government Taluk Hospital, Nagapattinam","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-NAG-0073",20073,CLEANED,VALID_COORDINATE,
20074,10.7717,79.6366,"POINT(79.6366 10.7717)","Tamil Nadu","Tiruvarur","610004","Government Tiruvarur Medical College Hospital","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TIR-0074",20074,CLEANED,VALID_COORDINATE,
20075,10.7837,79.6516,"POINT(79.6516 10.7837)","Tamil Nadu","Tiruvarur","610004","Pankajam Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-TIR-0075",20075,CLEANED,VALID_COORDINATE,
20076,10.7537,79.6246,"POINT(79.6246 10.7537)","Tamil Nadu","Tiruvarur","610004","Government Taluk Hospital, Tiruvarur","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TIR-0076",20076,CLEANED,VALID_COORDINATE,
20077,10.3797,78.8208,"POINT(78.8208 10.3797)","Tamil Nadu","Pudukkottai","622001","Government Medical College Hospital Pudukkottai","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-PUD-0077",20077,CLEANED,VALID_COORDINATE,
20078,10.3917,78.8358,"POINT(78.8358 10.3917)","Tamil Nadu","Pudukkottai","622001","Muthu Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-PUD-0078",20078,CLEANED,VALID_COORDINATE,
20079,10.3617,78.8088,"POINT(78.8088 10.3617)","Tamil Nadu","Pudukkottai","622001","Government Taluk Hospital, Pudukkottai","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-PUD-0079",20079,CLEANED,VALID_COORDINATE,
20080,9.8433,78.4809,"POINT(78.4809 9.8433)","Tamil Nadu","Sivaganga","630561","Government Sivagangai Medical College Hospital","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-SIV-0080",20080,CLEANED,VALID_COORDINATE,
20081,9.8553,78.4959,"POINT(78.4959 9.8553)","Tamil Nadu","Sivaganga","630561","St. Michael Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-SIV-0081",20081,CLEANED,VALID_COORDINATE,
20082,9.8253,78.4689,"POINT(78.4689 9.8253)","Tamil Nadu","Sivaganga","630561","Government Taluk Hospital, Sivaganga","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-SIV-0082",20082,CLEANED,VALID_COORDINATE,
20083,9.3639,78.8395,"POINT(78.8395 9.3639)","Tamil Nadu","Ramanathapuram","623501","Government Medical College Hospital Ramanathapuram","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-RAM-0083",20083,CLEANED,VALID_COORDINATE,
20084,9.3759,78.8545,"POINT(78.8545 9.3759)","Tamil Nadu","Ramanathapuram","623501","Syed Ammal Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-RAM-0084",20084,CLEANED,VALID_COORDINATE,
20085,9.3459,78.8275,"POINT(78.8275 9.3459)","Tamil Nadu","Ramanathapuram","623501","Government Taluk Hospital, Ramanathapuram","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-RAM-0085",20085,CLEANED,VALID_COORDINATE,
20086,9.5872,77.9578,"POINT(77.9578 9.5872)","Tamil Nadu","Virudhunagar","626001","Government Medical College Hospital Virudhunagar","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-VIR-0086",20086,CLEANED,VALID_COORDINATE,
20087,9.5992,77.9728,"POINT(77.9728 9.5992)","Tamil Nadu","Virudhunagar","626001","Kamaraj Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-VIR-0087",20087,CLEANED,VALID_COORDINATE,
20088,9.5692,77.9458,"POINT(77.9458 9.5692)","Tamil Nadu","Virudhunagar","626001","Government Taluk Hospital, Virudhunagar","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-VIR-0088",20088,CLEANED,VALID_COORDINATE,
20089,10.0104,77.4768,"POINT(77.4768 10.0104)","Tamil Nadu","Theni","625512","Government Theni Medical College Hospital (Kalanivasal)","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-THE-0089",20089,CLEANED,VALID_COORDINATE,
20090,10.0224,77.4918,"POINT(77.4918 10.0224)","Tamil Nadu","Theni","625512","KRS Hospital Theni","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-THE-0090",20090,CLEANED,VALID_COORDINATE,
20091,9.9924,77.4648,"POINT(77.4648 9.9924)","Tamil Nadu","Theni","625512","Government Taluk Hospital, Theni","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-THE-0091",20091,CLEANED,VALID_COORDINATE,
20092,8.7642,78.1348,"POINT(78.1348 8.7642)","Tamil Nadu","Thoothukudi","628001","Government Thoothukudi Medical College Hospital","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-THO-0092",20092,CLEANED,VALID_COORDINATE,
20093,8.7762,78.1498,"POINT(78.1498 8.7762)","Tamil Nadu","Thoothukudi","628001","Sundaram Arulraj Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-THO-0093",20093,CLEANED,VALID_COORDINATE,
20094,8.7462,78.1228,"POINT(78.1228 8.7462)","Tamil Nadu","Thoothukudi","628001","Government Taluk Hospital, Thoothukudi","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-THO-0094",20094,CLEANED,VALID_COORDINATE,
20095,8.9594,77.3149,"POINT(77.3149 8.9594)","Tamil Nadu","Tenkasi","627811","District Headquarters Hospital Tenkasi","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TEN-0095",20095,CLEANED,VALID_COORDINATE,
20096,8.9714,77.3299,"POINT(77.3299 8.9714)","Tamil Nadu","Tenkasi","627811","Sankar Hospital Tenkasi","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-TEN-0096",20096,CLEANED,VALID_COORDINATE,
20097,8.9414,77.3029,"POINT(77.3029 8.9414)","Tamil Nadu","Tenkasi","627811","Government Taluk Hospital, Tenkasi","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-TEN-0097",20097,CLEANED,VALID_COORDINATE,
20098,10.9601,78.0766,"POINT(78.0766 10.9601)","Tamil Nadu","Karur","639004","Government Medical College Hospital Karur","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KAR-0098",20098,CLEANED,VALID_COORDINATE,
20099,10.9721,78.0916,"POINT(78.0916 10.9721)","Tamil Nadu","Karur","639004","Amaravathi Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-KAR-0099",20099,CLEANED,VALID_COORDINATE,
20100,10.9421,78.0646,"POINT(78.0646 10.9421)","Tamil Nadu","Karur","639004","Government Taluk Hospital, Karur","Public/ Government","Sub-District Hospital (SDH)","General Medicine, General Surgery, Paediatrics, Gynaecology, Emergency Care","Ambulance, 100 Beds, 24x7 Labour Ward, Pharmacy, X-Ray, Laboratory","24x7 Emergency Care","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-KAR-0100",20100,CLEANED,VALID_COORDINATE,
20101,11.2189,78.1674,"POINT(78.1674 11.2189)","Tamil Nadu","Namakkal","637001","Government Medical College Hospital Namakkal","Public/ Government","Government Medical College / District Hospital","General Medicine, General Surgery, Paediatrics, Obstetrics & Gynaecology, Orthopaedics, Anaesthesiology, Radiology, Pathology, Emergency Medicine","Ambulance, 24x7 Casualty, Blood Bank, 500-1000 Beds, 100 ICU Beds, CT Scan, X-Ray, Dialysis, Pharmacy","24x7 Casualty & Emergency Services","https://tnhealth.tn.gov.in","044-25305000","ABDM_HFR","IN-TN-NAM-0101",20101,CLEANED,VALID_COORDINATE,
20102,11.2309,78.1824,"POINT(78.1824 11.2309)","Tamil Nadu","Namakkal","637001","Thangam Hospital","Private","Multi Speciality Hospital","Cardiology, Neurology, Orthopaedics, Nephrology, Gastroenterology, Oncology, Critical Care","Ambulance, 24x7 Emergency Room, ICU, Cath Lab, MRI, CT, Dialysis Unit, Pharmacy","24x7 Trauma & Emergency","https://cmchistn.com","0422-4345000","ABDM_HFR","IN-TN-NAM-0102",20102,CLEANED,VALID_COORDINATE,
